experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
18,2,1304200,1223730657103300,2,1286200,
18,3,934200,1223730658046900,1,4730000,
18,3,934200,1223730659233900,2,1180800,
18,1,1274700,1223730660038200,1,6719300,
18,3,934200,1223730660887500,3,1645900,
18,2,1304200,1223730661658100,3,4549200,
18,4,953000,1223730662416300,1,7538100,
18,2,1304200,1223730663193700,4,1530000,
18,3,934200,1223730663926400,4,3033100,
18,1,1274700,1223730664719300,2,4675800,
18,3,934200,1223730665443800,5,1512900,
18,2,1304200,1223730666176300,5,2977600,
18,4,953000,1223730667069700,2,4648100,
18,2,1304200,1223730667868000,6,1686600,
18,3,934200,1223730668789500,6,3341100,
18,1,1274700,1223730669614300,3,4890200,
18,3,934200,1223730670442200,7,1647300,
18,2,1304200,1223730671206100,7,3324300,
18,4,953000,1223730672102900,3,5027100,
18,2,1304200,1223730673026200,8,1815000,
18,3,934200,1223730673978800,8,3530900,
18,1,1274700,1223730674892600,4,5273000,
18,3,934200,1223730675629700,9,1643200,
18,2,1304200,1223730676401600,9,3369100,
18,4,953000,1223730677236300,4,5112500,
18,2,1304200,1223730677777000,10,1370800,
18,3,934200,1223730678460000,10,2824500,
18,1,1274700,1223730679163500,5,4264000,
18,3,934200,1223730679893200,11,1416400,
18,3,934200,1223730681089100,12,1190700,
18,2,1304200,1223730681899400,11,4088800,
18,4,953000,1223730682737900,5,5494300,
18,2,1304200,1223730683346000,12,1441200,
18,3,934200,1223730683919200,13,2823600,
18,1,1274700,1223730684612200,6,5444000,
18,3,934200,1223730685333400,14,1409300,
18,2,1304200,1223730686099000,13,2748200,
18,4,953000,1223730686903000,6,4158300,
18,2,1304200,1223730687682100,14,1568400,
18,1,1274700,1223730688450800,7,3833400,
18,4,953000,1223730689420800,7,2512300,
18,4,953000,1223730690263000,8,837000,
18,4,953000,1223730691241900,9,973400,
18,1,1274700,1223730692042300,8,3586200,
18,4,953000,1223730692796100,10,1547300,
18,1,1274700,1223730693921000,9,1873200,
18,4,953000,1223730694840500,11,2032500,
18,1,1274700,1223730695600900,10,1672800,
18,4,953000,1223730696347800,12,1500000,
18,1,1274700,1223730697126200,11,1511000,
18,4,953000,1223730697894200,13,1485300,
18,1,1274700,1223730698727900,12,1595400,
18,4,953000,1223730699487400,14,1587900,
18,1,1274700,1223730700291400,13,1557900,
18,1,1274700,1223730701013300,14,716600,
18,1,1274700,,,TOTAL,,94243700
18,2,1304200,,,TOTAL,,80875000
18,3,934200,,,TOTAL,,78552300
18,4,953000,,,TOTAL,,92705400
19,1,757100,1223730989024300,0,39268900,
19,3,745800,1223730989927500,0,40110200,
19,2,683600,1223730991015500,0,41225200,
19,4,522000,1223730991866000,0,42097900,
19,2,683600,1223730993066400,1,2041200,
19,3,745800,1223730993947700,1,4011600,
19,1,757100,1223730994868000,1,5028000,
19,3,745800,1223730995712900,2,1759600,
19,2,683600,1223730996509900,2,3438100,
19,4,522000,1223730997200600,1,5325400,
19,2,683600,1223730997959700,3,1444700,
19,3,745800,1223730998795000,3,3076500,
19,1,757100,1223730999534400,2,4660200,
19,3,745800,1223731000232100,4,1432400,
19,2,683600,1223731000932100,4,2967200,
19,2,683600,1223731001667500,5,729700,
19,4,522000,1223731002383000,2,5177600,
19,2,683600,1223731003073800,6,1400900,
19,3,745800,1223731003780800,5,3543600,
19,1,757100,1223731004558300,3,5019100,
19,3,745800,1223731005820400,6,2034900,
19,2,683600,1223731006818800,7,3739700,
19,4,522000,1223731007675200,3,5286600,
19,2,683600,1223731008414400,8,1589200,
19,3,745800,1223731009148700,7,3321600,
19,1,757100,1223731009932300,4,5367600,
19,3,745800,1223731010682700,8,1528700,
19,2,683600,1223731011430300,9,3010600,
19,4,522000,1223731012204100,4,4522900,
19,2,683600,1223731013002400,10,1566900,
19,3,745800,1223731013828300,9,3139600,
19,1,757100,1223731014561000,5,4624000,
19,3,745800,1223731015311200,10,1477000,
19,2,683600,1223731016041700,11,3005900,
19,2,683600,1223731016860600,12,814400,
19,4,522000,1223731017615700,5,5405800,
19,2,683600,1223731018405800,13,1540200,
19,3,745800,1223731019511300,11,4181500,
19,3,745800,1223731020701500,12,1183300,
19,1,757100,1223731021301900,6,6735400,
19,3,745800,1223731022055200,13,1346700,
19,2,683600,1223731022815100,14,4404100,
19,4,522000,1223731023627500,6,6007200,
19,3,745800,1223731024455100,14,2394800,
19,1,757100,1223731025244600,7,3937400,
19,4,522000,1223731026071400,7,2439000,
19,1,757100,1223731026803900,8,1554500,
19,4,522000,1223731027684500,8,1607700,
19,1,757100,1223731028492700,9,1683500,
19,4,522000,1223731029282000,9,1592400,
19,1,757100,1223731030080000,10,1581600,
19,4,522000,1223731030940500,10,1654300,
19,4,522000,1223731032447200,11,1487700,
19,1,757100,1223731033317000,11,3217600,
19,4,522000,1223731034206900,12,1752700,
19,1,757100,1223731034995100,12,1612400,
19,4,522000,1223731035811000,13,1598100,
19,1,757100,1223731036443800,13,1443500,
19,4,522000,1223731037137300,14,1321100,
19,1,757100,1223731037977800,14,1528900,
19,1,757100,,,TOTAL,,88229100
19,2,683600,,,TOTAL,,73030500
19,3,745800,,,TOTAL,,74643200
19,4,522000,,,TOTAL,,87374800
20,3,692600,1223731384765500,0,39439900,
20,2,788800,1223731385737200,0,40401100,
20,1,837300,1223731386789000,0,41470400,
20,4,587200,1223731387860000,0,42538200,
20,1,837300,1223731388500400,1,1702100,
20,2,788800,1223731389714600,1,3865600,
20,3,692600,1223731390586100,1,4744100,
20,3,692600,1223731391475300,2,882100,
20,2,788800,1223731392237300,2,2516300,
20,1,837300,1223731393049600,2,4544200,
20,1,837300,1223731393881400,3,825000,
20,4,587200,1223731394484400,1,6613100,
20,4,587200,1223731395257100,2,767900,
20,1,837300,1223731395940900,4,2053700,
20,2,788800,1223731396774300,3,4526900,
20,3,692600,1223731397852300,3,6369800,
20,3,692600,1223731398924200,4,1066500,
20,3,692600,1223731400283200,5,1351300,
20,3,692600,1223731401421400,6,1131200,
20,3,692600,1223731402696600,7,1261200,
20,2,788800,1223731403465700,4,6686500,
20,1,837300,1223731404197500,5,8251900,
20,4,587200,1223731404987300,3,9724900,
20,1,837300,1223731405724200,6,1521000,
20,2,788800,1223731406572600,5,3101400,
20,3,692600,1223731407650300,8,4946700,
20,2,788800,1223731408485000,6,1905200,
20,1,837300,1223731409403100,7,3673900,
20,4,587200,1223731410239300,4,5243600,
20,4,587200,1223731411105000,5,859900,
20,1,837300,1223731411901200,8,2491000,
20,2,788800,1223731412705500,7,4212600,
20,3,692600,1223731413257200,9,5600100,
20,2,788800,1223731413916300,8,1204800,
20,1,837300,1223731414501200,9,2594000,
20,4,587200,1223731415246600,6,4135300,
20,4,587200,1223731416079500,7,828300,
20,1,837300,1223731416878200,10,2371800,
20,2,788800,1223731418148700,9,4228200,
20,2,788800,1223731419489200,10,1326400,
20,3,692600,1223731420899100,10,7637100,
20,2,788800,1223731421675800,11,2156900,
20,2,788800,1223731422494200,12,813400,
20,1,837300,1223731423348700,11,6439000,
20,1,837300,1223731425192500,12,1837400,
20,1,837300,1223731426245300,13,1042500,
20,1,837300,1223731427226600,14,974800,
20,4,587200,1223731428662100,8,12577900,
20,2,788800,1223731429465100,13,6965300,
20,2,788800,1223731430579000,14,1107600,
20,3,692600,1223731431738100,11,10803500,
20,3,692600,1223731432998300,12,1253500,
20,4,587200,1223731433848000,9,5177900,
20,3,692600,1223731434652400,13,1648200,
20,4,587200,1223731435424200,10,1571000,
20,3,692600,1223731436138300,14,1428900,
20,4,587200,1223731436834900,11,1389300,
20,4,587200,1223731437380500,12,541000,
20,4,587200,1223731438405600,13,1020800,
20,4,587200,1223731439766800,14,1354700,
20,1,837300,,,TOTAL,,81915500
20,2,788800,,,TOTAL,,85251000
20,3,692600,,,TOTAL,,90818300
20,4,587200,,,TOTAL,,94453000
21,2,1301500,1223731780811400,0,46639100,
21,1,1389300,1223731781921800,0,47787900,
21,3,1158400,1223731782836200,0,48662700,
21,4,914800,1223731783682100,0,49517200,
21,3,1158400,1223731784639600,1,702500,
21,1,1389300,1223731785507700,1,1574600,
21,2,1301500,1223731791074000,1,7139400,
21,4,914800,1223731792505400,1,8572600,
21,2,1301500,1223731793400600,2,2315700,
21,1,1389300,1223731794134000,2,8620400,
21,3,1158400,1223731797469500,2,12824400,
21,1,1389300,1223731799067500,3,4928000,
21,2,1301500,1223731799655300,3,6247600,
21,2,1301500,1223731800436900,4,776300,
21,4,914800,1223731801330000,2,8816800,
21,2,1301500,1223731803321400,5,2879700,
21,1,1389300,1223731804570900,4,5495400,
21,3,1158400,1223731805218100,3,7740500,
21,1,1389300,1223731805923600,5,1345600,
21,2,1301500,1223731806605900,6,3276900,
21,2,1301500,1223731807501800,7,891100,
21,4,914800,1223731808783000,3,7446700,
21,2,1301500,1223731809994000,8,2475900,
21,1,1389300,1223731810969100,6,5040900,
21,3,1158400,1223731811879000,4,6655700,
21,1,1389300,1223731812630800,7,1654000,
21,2,1301500,1223731813357500,9,3356700,
21,4,914800,1223731814056600,4,5266600,
21,2,1301500,1223731814832300,10,1469900,
21,1,1389300,1223731815863900,8,3227700,
21,3,1158400,1223731816560300,5,4675600,
21,1,1389300,1223731817942300,9,2073400,
21,2,1301500,1223731818857000,11,3996400,
21,4,914800,1223731819695500,5,5634400,
21,2,1301500,1223731820721400,12,1856900,
21,1,1389300,1223731821541100,10,3590800,
21,3,1158400,1223731822133100,6,5567700,
21,1,1389300,1223731822710700,11,1142900,
21,1,1389300,1223731823750900,12,1035700,
21,2,1301500,1223731825262200,13,4534100,
21,2,1301500,1223731826111600,14,842200,
21,4,914800,1223731826994300,6,7282100,
21,1,1389300,1223731827754000,13,3994100,
21,3,1158400,1223731828543600,7,6405600,
21,1,1389300,1223731829373200,14,1613400,
21,4,914800,1223731830090400,7,3089500,
21,3,1158400,1223731831104300,8,2548800,
21,3,1158400,1223731832023500,9,913700,
21,4,914800,1223731832805800,8,2710300,
21,3,1158400,1223731833591600,10,1562000,
21,4,914800,1223731835671600,9,2860300,
21,3,1158400,1223731837128700,11,3510800,
21,4,914800,1223731838066400,10,2386700,
21,3,1158400,1223731838819600,12,1677400,
21,4,914800,1223731839575700,11,1486900,
21,3,1158400,1223731840392700,13,1517400,
21,3,1158400,1223731841699300,14,1300000,
21,4,914800,1223731843681400,12,4100700,
21,4,914800,1223731844813400,13,1122800,
21,4,914800,1223731846193200,14,1373000,
21,1,1389300,,,TOTAL,,95254300
21,2,1301500,,,TOTAL,,91945800
21,3,1158400,,,TOTAL,,107533400
21,4,914800,,,TOTAL,,112036800
22,3,638100,1223732189463000,0,41551700,
22,4,539900,1223732191123800,0,43213600,
22,2,726800,1223732192422100,0,44478100,
22,1,739500,1223732193380800,0,45471400,
22,2,726800,1223732194517800,1,2083300,
22,4,539900,1223732195395300,1,4235100,
22,3,638100,1223732196248900,1,5540800,
22,4,539900,1223732197049300,2,1648800,
22,2,726800,1223732197856000,2,3332500,
22,1,739500,1223732198591100,1,5200100,
22,2,726800,1223732199286100,3,1424100,
22,4,539900,1223732200023100,3,2968200,
22,3,638100,1223732200776800,2,4522400,
22,4,539900,1223732201517900,4,1489500,
22,2,726800,1223732202266100,4,2975300,
22,1,739500,1223732203019500,2,4423700,
22,2,726800,1223732203836900,5,1563600,
22,4,539900,1223732204606200,5,3083700,
22,3,638100,1223732205341700,3,4560400,
22,4,539900,1223732206115900,6,1502000,
22,2,726800,1223732206892200,6,3050400,
22,2,726800,1223732207813100,7,915200,
22,2,726800,1223732208845300,8,1025900,
22,1,739500,1223732210785400,3,7761000,
22,2,726800,1223732211532000,9,2679800,
22,2,726800,1223732212278700,10,740900,
22,4,539900,1223732213077300,7,6956300,
22,3,638100,1223732213769500,4,8422600,
22,4,539900,1223732214563100,8,1479900,
22,2,726800,1223732215693000,11,3358100,
22,1,739500,1223732216658200,4,5865300,
22,2,726800,1223732217641800,12,1943600,
22,2,726800,1223732218510200,13,862000,
22,4,539900,1223732219395100,9,4827200,
22,3,638100,1223732220068000,5,6288400,
22,4,539900,1223732220850700,10,1445000,
22,2,726800,1223732221616500,14,3098600,
22,1,739500,1223732222324400,5,5659600,
22,4,539900,1223732223020500,11,2156500,
22,3,638100,1223732223748400,6,3674700,
22,3,638100,1223732224582300,7,827600,
22,3,638100,1223732225672300,8,1073800,
22,4,539900,1223732226526100,12,3499800,
22,1,739500,1223732227235000,6,4905400,
22,4,539900,1223732227894000,13,1362100,
22,3,638100,1223732228617100,9,2937700,
22,4,539900,1223732229336200,14,1437500,
22,1,739500,1223732230068700,7,2828900,
22,3,638100,1223732230737400,10,2115000,
22,1,739500,1223732231495700,8,1421300,
22,3,638100,1223732232236000,11,1485700,
22,1,739500,1223732232845800,9,1345000,
22,3,638100,1223732233547700,12,1306400,
22,3,638100,1223732234225400,13,673900,
22,1,739500,1223732235303400,10,2453000,
22,3,638100,1223732236329200,14,2048900,
22,1,739500,1223732237204100,11,1887800,
22,1,739500,1223732238089200,12,879500,
22,1,739500,1223732238828800,13,734100,
22,1,739500,1223732239498200,14,662600,
22,1,739500,,,TOTAL,,91593600
22,2,726800,,,TOTAL,,73688600
22,3,638100,,,TOTAL,,88423200
22,4,539900,,,TOTAL,,81438900
23,4,642900,1223732559075400,0,41428500,
23,3,735700,1223732560093900,0,42448100,
23,2,1105900,1223732561058700,0,43361300,
23,1,1054800,1223732561950500,0,44305700,
23,2,1105900,1223732562690300,1,1608400,
23,4,642900,1223732563618600,1,3399300,
23,3,735700,1223732564443800,1,4221100,
23,4,642900,1223732565268200,2,1642900,
23,2,1105900,1223732566034600,2,3339400,
23,1,1054800,1223732566780400,1,4820400,
23,2,1105900,1223732567487800,3,1447900,
23,4,642900,1223732568197200,3,2923600,
23,3,735700,1223732568846700,2,4397400,
23,4,642900,1223732569688900,4,1486400,
23,2,1105900,1223732570445200,4,2952300,
23,1,1054800,1223732571190200,2,4404300,
23,2,1105900,1223732571901000,5,1450000,
23,4,642900,1223732572612800,5,2918500,
23,3,735700,1223732573260100,3,4408900,
23,4,642900,1223732573919700,6,1301800,
23,2,1105900,1223732575172100,6,3265200,
23,2,1105900,1223732576064400,7,884800,
23,2,1105900,1223732576937100,8,862200,
23,2,1105900,1223732577763500,9,818600,
23,1,1054800,1223732578747400,3,7550000,
23,2,1105900,1223732579520900,10,1751200,
23,4,642900,1223732580067500,7,6141800,
23,3,735700,1223732580770400,4,7505600,
23,4,642900,1223732581451000,8,1375500,
23,2,1105900,1223732582065800,11,2513500,
23,1,1054800,1223732582842000,4,4088300,
23,2,1105900,1223732583948600,12,1877600,
23,4,642900,1223732585185500,9,3729100,
23,4,642900,1223732586245500,10,1051900,
23,3,735700,1223732587107500,5,6332000,
23,3,735700,1223732587877600,6,763800,
23,3,735700,1223732588639800,7,756800,
23,4,642900,1223732589405100,11,3119400,
23,2,1105900,1223732590116200,13,6160000,
23,1,1054800,1223732590764200,5,7916900,
23,1,1054800,1223732591484300,6,714800,
23,2,1105900,1223732592617400,14,2495100,
23,4,642900,1223732593368900,12,3957600,
23,3,735700,1223732594144600,8,5498800,
23,4,642900,1223732594847600,13,1472200,
23,1,1054800,1223732595631000,7,4141000,
23,4,642900,1223732596235200,14,1381900,
23,3,735700,1223732596933700,9,2783600,
23,1,1054800,1223732597713000,8,2075600,
23,3,735700,1223732598546600,10,1607800,
23,1,1054800,1223732599297200,9,1577700,
23,3,735700,1223732600015100,11,1447400,
23,1,1054800,1223732600801400,10,1498800,
23,3,735700,1223732601618000,12,1597400,
23,1,1054800,1223732602390800,11,1567100,
23,3,735700,1223732603143800,13,1468300,
23,1,1054800,1223732603927400,12,1530600,
23,3,735700,1223732604530100,14,1381300,
23,1,1054800,1223732605099800,13,1166400,
23,1,1054800,1223732605858500,14,753300,
23,1,1054800,,,TOTAL,,88219100
23,2,1105900,,,TOTAL,,74927200
23,3,735700,,,TOTAL,,86889900
23,4,642900,,,TOTAL,,78594500
24,2,745800,1223732908881700,0,40063200,
24,1,750600,1223732909825200,0,41045100,
24,4,650100,1223732910868200,0,42087600,
24,3,694200,1223732911774200,0,42978200,
24,4,650100,1223732912708800,1,1828800,
24,2,745800,1223732913641000,1,3804300,
24,1,750600,1223732914683100,1,4837300,
24,1,750600,1223732915727100,2,1021000,
24,2,745800,1223732916557700,2,2902800,
24,4,650100,1223732917314800,2,4598700,
24,3,694200,1223732917945800,1,6159800,
24,4,650100,1223732918614400,3,1293600,
24,2,745800,1223732919294900,3,2731700,
24,1,750600,1223732919933400,3,4200400,
24,2,745800,1223732920973500,4,1673700,
24,4,650100,1223732921653700,4,3034800,
24,3,694200,1223732922614800,2,4663000,
24,4,650100,1223732923413600,5,1754500,
24,2,745800,1223732924185300,5,3206200,
24,1,750600,1223732925064600,4,5124500,
24,2,745800,1223732925990000,6,1799200,
24,4,650100,1223732926848900,6,3430300,
24,3,694200,1223732927940700,3,5320600,
24,4,650100,1223732928631800,7,1776900,
24,2,745800,1223732929389600,7,3393800,
24,1,750600,1223732930105000,5,5032500,
24,2,745800,1223732930714800,8,1320000,
24,4,650100,1223732931432200,8,2795000,
24,3,694200,1223732932295900,4,4349400,
24,4,650100,1223732933071200,9,1634200,
24,2,745800,1223732933775600,9,3055600,
24,1,750600,1223732934377300,6,4265700,
24,2,745800,1223732935116500,10,1334100,
24,4,650100,1223732935887000,10,2810400,
24,3,694200,1223732936649900,5,4347100,
24,4,650100,1223732937410200,11,1507700,
24,2,745800,1223732938203600,11,3056800,
24,1,750600,1223732938961100,7,4578600,
24,2,745800,1223732939695400,12,1486700,
24,4,650100,1223732940801700,12,3385800,
24,3,694200,1223732941557700,6,4902700,
24,4,650100,1223732942314700,13,1507100,
24,2,745800,1223732943152600,13,3452100,
24,1,750600,1223732943887800,8,4921600,
24,2,745800,1223732944473700,14,1315900,
24,4,650100,1223732945204300,14,2883800,
24,3,694200,1223732945911100,7,4347400,
24,1,750600,1223732946634200,9,2740700,
24,3,694200,1223732947355700,8,1439500,
24,1,750600,1223732948079500,10,1440400,
24,3,694200,1223732948852100,9,1491400,
24,1,750600,1223732949974000,11,1874500,
24,3,694200,1223732950737800,10,1881100,
24,1,750600,1223732951559500,12,1579900,
24,3,694200,1223732952357200,11,1600800,
24,1,750600,1223732953093900,13,1477300,
24,3,694200,1223732953870800,12,1507600,
24,1,750600,1223732954587800,14,1488800,
24,3,694200,1223732955337300,13,1460800,
24,3,694200,1223732956041400,14,699200,
24,1,750600,,,TOTAL,,85813500
24,2,745800,,,TOTAL,,75661400
24,3,694200,,,TOTAL,,87250100
24,4,650100,,,TOTAL,,76428900
25,2,1166800,1223733353342700,0,63562000,
25,4,1200,1223733354649500,0,5183200,
25,2,1166800,1223733357379200,1,2520900,
25,1,1700,1223733359569300,0,10255200,
25,3,1600,1223733360465700,0,11754500,
25,1,1700,1223733361251700,1,1663500,
25,2,1166800,1223733362203700,2,4816700,
25,4,1200,1223733363090200,1,8230600,
25,2,1166800,1223733363888200,3,1678600,
25,1,1700,1223733364695900,2,3438600,
25,3,1600,1223733366318800,1,5839500,
25,1,1700,1223733367175000,3,2472200,
25,2,1166800,1223733367961700,4,4065900,
25,4,1200,1223733368786200,2,5689300,
25,2,1166800,1223733369901300,5,1932800,
25,2,1166800,1223733370735600,6,826700,
25,1,1700,1223733371568000,4,4386700,
25,3,1600,1223733372347100,2,6020500,
25,1,1700,1223733373052100,5,1477500,
25,2,1166800,1223733373784100,7,3041800,
25,4,1200,1223733374701000,3,5908100,
25,2,1166800,1223733375499600,8,1710400,
25,1,1700,1223733376312600,6,3255200,
25,3,1600,1223733377255700,3,4902600,
25,3,1600,1223733385825700,4,8563700,
25,3,1600,1223733386917300,5,1084800,
25,3,1600,1223733387928600,6,1006100,
25,3,1600,1223733389537100,7,1603500,
25,3,1600,1223733390692000,8,1147200,
25,1,1700,1223733394259600,7,17902200,
25,2,1166800,1223733395989300,9,20483700,
25,2,1166800,1223733397509600,10,1505000,
25,4,1200,1223733398485800,4,23778500,
25,2,1166800,1223733413082000,11,15534700,
25,2,1166800,1223733414043000,12,951700,
25,2,1166800,1223733419550000,13,5491900,
25,1,1700,1223733420619900,8,26350600,
25,3,1600,1223733421582400,9,30883100,
25,3,1600,1223733422524400,10,935600,
25,1,1700,1223733423400900,9,2773200,
25,2,1166800,1223733426824000,14,7263400,
25,4,1200,1223733429768300,5,31275900,
25,4,1200,1223733434061100,6,4269500,
25,1,1700,1223733434160500,10,10753300,
25,3,1600,1223733434999900,11,12453800,
25,4,1200,1223733435879600,7,1649700,
25,4,1200,1223733436719100,8,832500,
25,4,1200,1223733437620400,9,895100,
25,4,1200,1223733438585100,10,958500,
25,4,1200,1223733442286700,11,3679300,
25,4,1200,1223733443785200,12,1487500,
25,4,1200,1223733445591200,13,1798500,
25,4,1200,1223733448036100,14,2432100,
25,1,1700,1223733449602400,11,15420000,
25,3,1600,1223733450499600,12,15492900,
25,3,1600,1223733451302900,13,796700,
25,3,1600,1223733452154000,14,843900,
25,1,1700,1223733453004700,12,3325900,
25,1,1700,1223733454233800,13,1222400,
25,1,1700,1223733455751700,14,1510100,
25,1,1700,,,TOTAL,,106444700
25,2,1166800,,,TOTAL,,137053900
25,3,1600,,,TOTAL,,103449400
25,4,1200,,,TOTAL,,98578600
26,2,919200,1223733815064400,0,36758400,
26,3,844700,1223733816198600,0,37923200,
26,1,908900,1223733817160200,0,38886000,
26,1,908900,1223733817980900,1,811300,
26,4,709100,1223733818735200,0,40459700,
26,1,908900,1223733819506900,2,1521400,
26,3,844700,1223733820147100,1,3939800,
26,2,919200,1223733820952000,1,4881800,
26,3,844700,1223733821844900,2,1691500,
26,1,908900,1223733822641100,3,3129700,
26,4,709100,1223733823420000,1,4675400,
26,1,908900,1223733824167400,4,1521700,
26,3,844700,1223733824858700,3,3008700,
26,2,919200,1223733825494800,2,4537800,
26,3,844700,1223733826198100,4,1334600,
26,1,908900,1223733826966400,5,2793900,
26,4,709100,1223733827733400,2,4308300,
26,1,908900,1223733828516400,6,1545000,
26,3,844700,1223733829315700,5,3113300,
26,2,919200,1223733830122600,3,4622800,
26,3,844700,1223733830912700,6,1592300,
26,1,908900,1223733831653100,7,3131700,
26,4,709100,1223733832242000,3,4503900,
26,1,908900,1223733832974700,8,1316500,
26,3,844700,1223733833813200,7,2895400,
26,2,919200,1223733834568600,4,4441200,
26,3,844700,1223733835093700,8,1275500,
26,1,908900,1223733835678900,9,2698300,
26,4,709100,1223733836429600,4,4182700,
26,1,908900,1223733837194200,10,1508000,
26,3,844700,1223733837931200,9,2832300,
26,2,919200,1223733838742800,5,4169500,
26,3,844700,1223733839520600,10,1584300,
26,1,908900,1223733840240100,11,3016400,
26,4,709100,1223733841022200,5,4587200,
26,1,908900,1223733841789300,12,1544800,
26,3,844700,1223733842638500,11,3097800,
26,2,919200,1223733843350100,6,4602100,
26,3,844700,1223733844069000,12,1425300,
26,3,844700,1223733844823800,13,750000,
26,3,844700,1223733845574100,14,745600,
26,1,908900,1223733847247300,13,5444400,
26,1,908900,1223733848022300,14,770000,
26,4,709100,1223733849001000,6,7973900,
26,2,919200,1223733849724600,7,6369800,
26,4,709100,1223733850572000,7,1565500,
26,2,919200,1223733851368300,8,1638800,
26,4,709100,1223733852199700,8,1622100,
26,2,919200,1223733852980100,9,1606400,
26,4,709100,1223733853786700,9,1581700,
26,2,919200,1223733854600400,10,1614800,
26,4,709100,1223733855369600,10,1577600,
26,4,709100,1223733856141400,11,755300,
26,2,919200,1223733856850400,11,2213600,
26,2,919200,1223733857609300,12,703500,
26,4,709100,1223733858337200,12,2190600,
26,2,919200,1223733859327200,13,1713300,
26,4,709100,1223733860157600,13,1815600,
26,2,919200,1223733860914100,14,1582000,
26,4,709100,1223733861624300,14,1461400,
26,1,908900,,,TOTAL,,69755300
26,2,919200,,,TOTAL,,82615200
26,3,844700,,,TOTAL,,67304000
26,4,709100,,,TOTAL,,83354400
27,1,884500,1223734157108300,0,41832000,
27,4,754900,1223734158042400,0,42759000,
27,2,880500,1223734159017900,0,43697000,
27,3,867400,1223734160037100,0,44725400,
27,2,880500,1223734160974800,1,1947800,
27,1,884500,1223734161816300,1,3458900,
27,4,754900,1223734162751600,1,4438300,
27,1,884500,1223734163811900,2,1990100,
27,2,880500,1223734164618600,2,3638800,
27,2,880500,1223734165188300,3,564800,
27,2,880500,1223734165901500,4,708600,
27,3,867400,1223734166628500,1,6571100,
27,2,880500,1223734167408400,5,1502700,
27,1,884500,1223734168300900,3,4483400,
27,4,754900,1223734169046800,2,6290000,
27,1,884500,1223734169770700,4,1464400,
27,2,880500,1223734170500000,6,3087200,
27,3,867400,1223734171040300,2,4407000,
27,2,880500,1223734171786400,7,1281300,
27,1,884500,1223734172533300,5,2757700,
27,4,754900,1223734173235000,3,4182900,
27,1,884500,1223734173920500,6,1382600,
27,2,880500,1223734174557800,8,2766400,
27,3,867400,1223734175258600,3,4213400,
27,2,880500,1223734175913000,9,1350100,
27,1,884500,1223734176597200,7,2672100,
27,4,754900,1223734177131500,4,3891500,
27,1,884500,1223734177893800,8,1291900,
27,2,880500,1223734178612600,10,2695100,
27,3,867400,1223734179438000,4,4174900,
27,3,867400,1223734180186900,5,743500,
27,3,867400,1223734181292200,6,1100500,
27,2,880500,1223734182066400,11,3424200,
27,1,884500,1223734182778200,9,4878800,
27,4,754900,1223734183470000,5,6333800,
27,1,884500,1223734184244500,10,1461600,
27,2,880500,1223734184923600,12,2852400,
27,3,867400,1223734185688000,7,4390800,
27,2,880500,1223734186433300,13,1505400,
27,1,884500,1223734187025300,11,2753100,
27,4,754900,1223734187780600,6,4306000,
27,4,754900,1223734188639600,7,853900,
27,4,754900,1223734189472500,8,818000,
27,1,884500,1223734190213400,12,3183600,
27,2,880500,1223734190957800,14,4519300,
27,3,867400,1223734191741300,8,6049200,
27,1,884500,1223734192452800,13,2225400,
27,4,754900,1223734193144500,9,3667300,
27,1,884500,1223734193971600,14,1513700,
27,3,867400,1223734194813500,9,3066300,
27,4,754900,1223734195637500,10,2487400,
27,3,867400,1223734196721600,10,1739000,
27,3,867400,1223734197531700,11,791700,
27,4,754900,1223734198346500,11,2690100,
27,3,867400,1223734199148800,12,1612400,
27,4,754900,1223734199922300,12,1517300,
27,3,867400,1223734200698100,13,1544200,
27,4,754900,1223734201417400,13,1480100,
27,4,754900,1223734202285900,14,863600,
27,3,867400,1223734203330400,14,2627100,
27,1,884500,,,TOTAL,,78701700
27,2,880500,,,TOTAL,,75642000
27,3,867400,,,TOTAL,,88029500
27,4,754900,,,TOTAL,,87007600
28,2,788700,1223734527960300,0,45173100,
28,3,730500,1223734529131300,0,46372300,
28,1,778500,1223734530730500,0,47972700,
28,4,598600,1223734531600400,0,48840000,
28,1,778500,1223734532501900,1,1758300,
28,2,788700,1223734533368600,1,4014100,
28,3,730500,1223734534312700,1,4974800,
28,3,730500,1223734535196900,2,879500,
28,3,730500,1223734535921000,3,719400,
28,2,788700,1223734536699900,2,3326100,
28,1,778500,1223734537445400,2,4938000,
28,4,598600,1223734538203300,1,6592000,
28,1,778500,1223734539014400,3,1564100,
28,2,788700,1223734539779200,3,3074500,
28,3,730500,1223734540488700,4,4562800,
28,2,788700,1223734541231000,4,1446400,
28,2,788700,1223734541947900,5,712100,
28,1,778500,1223734542669800,4,3650300,
28,4,598600,1223734544577600,2,6369200,
28,1,778500,1223734545404300,5,2729400,
28,2,788700,1223734546278800,6,4326000,
28,3,730500,1223734547196100,5,6702600,
28,2,788700,1223734548003600,7,1718600,
28,1,778500,1223734548825600,6,3414800,
28,1,778500,1223734549608000,7,777100,
28,1,778500,1223734550395500,8,782300,
28,1,778500,1223734551236000,9,834900,
